state,district,month,biometric_pressure_index,demographic_pressure_index,composite_pressure_index,rolling_pressure_3m,alert_flag,alert_level,early_warning,sustained_alert
Chhattisgarh,Uttar Bastar Kanker,2025-01-01,3.0767383858768316,0.3247310672859202,1.700734726581376,,1,No Data,1,0
Chhattisgarh,Uttar Bastar Kanker,2025-02-01,0.1121111707807382,0.2165896948235246,0.1643504328021314,0.9325425796917536,0,Watch,0,0
Chhattisgarh,Uttar Bastar Kanker,2025-03-01,0.513302156452765,0.6847228837680774,0.5990125201104213,0.8213658931646428,1,Watch,1,0
Chhattisgarh,Uttar Bastar Kanker,2025-04-01,-0.0069450906104398,0.5415503037821053,0.2673026065858327,0.3435551864994617,0,Normal,0,0
Chhattisgarh,Uttar Bastar Kanker,2025-05-01,-0.6348537836999579,-2.26229660956606,-1.448575196633009,-0.1940866899789183,0,Normal,0,0
Chhattisgarh,Uttar Bastar Kanker,2025-06-01,0.1203087954328373,0.4478501516535057,0.2840794735431715,-0.2990643721680016,0,Normal,1,0
Chhattisgarh,Uttar Bastar Kanker,2025-07-01,-0.6803069929735709,-1.7822134690071654,-1.2312602309903682,-0.7985853180267352,0,Normal,0,0
Chhattisgarh,Uttar Bastar Kanker,2025-08-01,-0.2194696480069047,1.4572812429527844,0.6189057974729398,-0.1094249866580856,1,Normal,1,0
Chhattisgarh,Uttar Bastar Kanker,2025-09-01,-0.6382121397551425,0.4413294977919251,-0.0984413209816086,-0.2369319181663456,0,Normal,0,0
Chhattisgarh,Uttar Bastar Kanker,2025-10-01,-0.5583803747325052,0.0659261397609096,-0.2462271174857978,0.0914124530018445,0,Normal,0,0
Chhattisgarh,Uttar Bastar Kanker,2025-11-01,-0.6473098920714576,0.2919214723548318,-0.1776942098583128,-0.1741208827752397,0,Normal,0,0
Chhattisgarh,Uttar Bastar Kanker,2025-12-01,-0.4369825866931918,-0.4273923756003605,-0.4321874811467762,-0.2853696028302955,0,Normal,0,0
Dadra & Nagar Haveli,Dadra & Nagar Haveli,2025-01-01,2.5927684395663633,-0.599658879037324,0.9965547802645196,,1,No Data,1,0
Dadra & Nagar Haveli,Dadra & Nagar Haveli,2025-02-01,0.803092307604805,-0.3298123834705282,0.2366399620671384,0.616597371165829,0,Watch,0,0
Dadra & Nagar Haveli,Dadra & Nagar Haveli,2025-03-01,-0.8577271428555205,-0.8695053746041197,-0.8636162587298202,0.1231928278672793,0,Normal,0,0
Dadra & Nagar Haveli,Dadra & Nagar Haveli,2025-04-01,0.0245831902015273,2.908345563331021,1.4664643767662742,0.2798293600345308,1,Normal,1,0
Dadra & Nagar Haveli,Dadra & Nagar Haveli,2025-05-01,-1.402683525037815,-0.1948891356871303,-0.7987863303624726,-0.0653127374420062,0,Normal,0,0
Dadra & Nagar Haveli,Dadra & Nagar Haveli,2025-06-01,-0.7539259272017502,-0.599658879037324,-0.6767924031195371,-0.0030381189052451,0,Normal,0,0
Dadra & Nagar Haveli,Dadra & Nagar Haveli,2025-07-01,0.0245831902015273,1.0194200943634506,0.522001642282489,-0.3178590303998402,1,Normal,1,0
Dadra & Nagar Haveli,Dadra & Nagar Haveli,2025-08-01,-0.9615283585092907,-0.5097100471817253,-0.7356192028455081,-0.2968033212275187,0,Normal,0,0
Dadra & Nagar Haveli,Dadra & Nagar Haveli,2025-09-01,0.5435892684703791,0.0749573598796654,0.3092733141750223,0.0318852512040011,0,Normal,1,0
Dadra & Nagar Haveli,Dadra & Nagar Haveli,2025-10-01,-0.0619178228432811,-0.7795565427485213,-0.4207371827959012,-0.2823610238221289,0,Normal,0,0
Dadra & Nagar Haveli,Dadra & Nagar Haveli,2025-11-01,0.2840862293359532,-0.0599658879037324,0.1120601707161104,0.0001987673650771,0,Normal,0,0
Dadra & Nagar Haveli,Dadra & Nagar Haveli,2025-12-01,-0.2349198489328985,-0.0599658879037324,-0.1474428684183154,-0.1520399601660353,0,Normal,0,0
Dadra And Nagar Haveli,Dadra And Nagar Haveli,2025-01-01,2.228326179557599,2.5647821965101,2.3965541880338495,,1,No Data,1,0
Dadra And Nagar Haveli,Dadra And Nagar Haveli,2025-02-01,1.053999942872326,0.2487996853522995,0.6513998141123128,1.523977001073081,1,Critical,1,1
Dadra And Nagar Haveli,Dadra And Nagar Haveli,2025-03-01,-0.0677948507907246,-0.4050554873611782,-0.2364251690759514,0.9371762776900704,0,Watch,0,0
Dadra And Nagar Haveli,Dadra And Nagar Haveli,2025-04-01,-0.2163753724414875,-0.3824862459125031,-0.2994308091769953,0.038514611953122,0,Normal,0,0
Dadra And Nagar Haveli,Dadra And Nagar Haveli,2025-05-01,0.5256280300921174,-1.2667347081743567,-0.3705533390411196,-0.3021364390980221,0,Normal,0,0
Dadra And Nagar Haveli,Dadra And Nagar Haveli,2025-06-01,-0.8496902889117187,-0.9705403703252063,-0.9101153296184624,-0.5266998259455258,0,Normal,0,0
Dadra And Nagar Haveli,Dadra And Nagar Haveli,2025-07-01,1.139007748088818,-1.009202372090591,0.0649026879991134,-0.4052553268868228,0,Normal,0,0
Dadra And Nagar Haveli,Dadra And Nagar Haveli,2025-08-01,-0.56829628095518,0.828729711833065,0.1302167154389424,-0.2383319753934688,0,Normal,1,0
Dadra And Nagar Haveli,Dadra And Nagar Haveli,2025-09-01,-0.4547822401784371,-0.1968542349971499,-0.3258182375877935,-0.0435662780499125,0,Normal,0,0
Dadra And Nagar Haveli,Dadra And Nagar Haveli,2025-10-01,-0.463048020454156,0.8080682372054101,0.172510108375627,-0.007697137924408,1,Normal,1,0
Dadra And Nagar Haveli,Dadra And Nagar Haveli,2025-11-01,-0.9135450830249334,-0.3121710902627482,-0.6128580866438408,-0.2553887386186691,0,Normal,0,0
Dadra And Nagar Haveli,Dadra And Nagar Haveli,2025-12-01,-1.4134297638542348,0.0926646782228628,-0.660382542815686,-0.3669101736946332,0,Normal,0,0
Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,2025-01-01,0.033660628731005,-1.0442676706525822,-0.5053035209607886,,0,No Data,0,0
Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,2025-02-01,1.8164431491493505,1.240971486444887,1.5287073177971189,0.5117018984181652,1,Watch,1,0
Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,2025-03-01,-1.6055172879844335,-0.2026607767752885,-0.9040890323798612,0.0397715881521563,0,Normal,0,0
Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,2025-04-01,-0.2927824651184561,0.6880910452116284,0.1976542900465861,0.2740908584879479,0,Normal,0,0
Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,2025-05-01,1.5607794383290106,0.5037975648005422,1.0322885015647765,0.1086179197438338,1,Normal,1,0
Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,2025-06-01,-0.4845302482337112,-1.011504385246167,-0.7480173167399391,0.1606418249571411,0,Normal,0,0
Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,2025-07-01,-0.0243355687570988,-1.5569386252506947,-0.7906370970038968,-0.1687886373930198,0,Normal,0,0
Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,2025-08-01,-0.2288665374133709,1.5481272871300311,0.6596303748583301,-0.2930080129618352,0,Normal,1,0
Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,2025-09-01,1.04945201668833,1.240971486444887,1.1452117515666085,0.3380683431403472,1,Normal,1,1
Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,2025-10-01,-1.443269163809987,-0.1873029867410312,-0.8152860752755091,0.3298520170498097,0,Normal,0,0
Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,2025-11-01,-0.3566983928235413,-0.1412296166382596,-0.2489640047309004,0.0269872238533996,0,Normal,0,0
Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,2025-12-01,-0.0243355687570988,-1.078054808727948,-0.5511951887425235,-0.5384817562496443,0,Normal,0,0
Dadra And Nagar Haveli And Daman And Diu,Daman,2025-01-01,0.9224298720898828,0.6832395349486908,0.8028347035192869,,1,No Data,1,0
Dadra And Nagar Haveli And Daman And Diu,Daman,2025-02-01,-0.7063826345608404,-1.532610135833954,-1.1194963851973974,-0.1583308408390552,0,Normal,0,0
Dadra And Nagar Haveli And Daman And Diu,Daman,2025-03-01,-0.2394886044645202,-0.8259945304360539,-0.5327415674502871,-0.2831344163761325,0,Normal,0,0
Dadra And Nagar Haveli And Daman And Diu,Daman,2025-04-01,2.5618755761134,1.885437443765192,2.223656509939296,0.1904728524305372,1,Normal,1,0
Dadra And Nagar Haveli And Daman And Diu,Daman,2025-05-01,-0.5507512911954003,1.5567790226498894,0.5030138657272445,0.7313096027387512,0,Watch,1,1
Dadra And Nagar Haveli And Daman And Diu,Daman,2025-06-01,1.31682482918988,-0.031736679407406,0.642544074891237,1.1230714835192597,1,Elevated,1,1
Dadra And Nagar Haveli And Daman And Diu,Daman,2025-07-01,-0.5507512911954003,0.077816127631028,-0.2364675817821861,0.3030301196120985,0,Normal,0,0
Dadra And Nagar Haveli And Daman And Diu,Daman,2025-08-01,-0.3432428333748136,-0.2508422934842744,-0.297042563429544,0.0363446432265023,0,Normal,0,0
Dadra And Nagar Haveli And Daman And Diu,Daman,2025-09-01,-0.3432428333748136,0.5708037593039819,0.1137804629645841,-0.1399098940823819,0,Normal,0,0
Dadra And Nagar Haveli And Daman And Diu,Daman,2025-10-01,-0.5507512911954003,-0.9081591357148796,-0.72945521345514,-0.3042391046400332,0,Normal,0,0
Dadra And Nagar Haveli And Daman And Diu,Daman,2025-11-01,-0.7582597490159871,-0.0865130829266231,-0.4223864159713051,-0.3460203888206203,0,Normal,0,0
Dadra And Nagar Haveli And Daman And Diu,Daman,2025-12-01,-0.7582597490159871,-1.1382200304955912,-0.9482398897557892,-0.7000271730607447,0,Normal,0,0
Dadra And Nagar Haveli And Daman And Diu,Diu,2025-01-01,0.6488837897917406,0.104309000282954,0.3765963950373473,,0,No Data,1,0
Dadra And Nagar Haveli And Daman And Diu,Diu,2025-02-01,0.6488837897917406,-1.2132783717122533,-0.2821972909602563,0.0471995520385455,0,Normal,0,0
Dadra And Nagar Haveli And Daman And Diu,Diu,2025-03-01,0.6488837897917406,-1.0156402659129722,-0.1833782380606158,-0.0296597113278415,0,Normal,0,0
Dadra And Nagar Haveli And Daman And Diu,Diu,2025-04-01,-0.8111047372396758,1.948931321076245,0.5689132919182844,0.0344459209658041,1,Normal,1,0
Dadra And Nagar Haveli And Daman And Diu,Diu,2025-07-01,0.6488837897917406,-1.0156402659129722,-0.1833782380606158,0.0673856052656843,0,Normal,0,0
Dadra And Nagar Haveli And Daman And Diu,Diu,2025-08-01,0.6488837897917406,-0.8180021601136911,-0.0845591851609752,0.1003252895655644,0,Normal,0,0
Dadra And Nagar Haveli And Daman And Diu,Diu,2025-10-01,0.6488837897917406,1.5536551094776825,1.1012694496347115,0.2777773421377068,1,Normal,1,0
Dadra And Nagar Haveli And Daman And Diu,Diu,2025-11-01,-0.8111047372396758,0.3678264746819957,-0.22163913127884,0.2650237110649654,0,Normal,0,0
Dadra And Nagar Haveli And Daman And Diu,Diu,2025-12-01,-2.271093264271092,0.3678264746819957,-0.9516333947945482,-0.0240010254795589,0,Normal,0,0
Daman & Diu,Daman,2025-01-01,0.2312064052526805,0.0897013936876365,0.1604538994701586,,0,No Data,0,0
Daman & Diu,Daman,2025-02-01,-0.9696711708931932,-0.3408652960130197,-0.6552682334531064,-0.2474071669914739,0,Normal,0,0
Daman & Diu,Daman,2025-03-01,0.3894906504609468,1.3814014627896054,0.8854460566252761,0.1302105742141094,1,Normal,1,0
Daman & Diu,Daman,2025-04-01,0.2152391349027239,0.5202680833882929,0.3677536091455083,0.199310477439226,0,Normal,1,1
Daman & Diu,Daman,2025-05-01,0.0907737666468502,-2.0631320548156444,-0.9861791440843972,0.089006840562129,0,Normal,0,0
Daman & Diu,Daman,2025-06-01,0.3894906504609468,-0.3408652960130197,0.0243126772239635,-0.1980376192383084,0,Normal,0,0
Daman & Diu,Daman,2025-07-01,-1.0742220802281268,-1.201998675414332,-1.1381103778212296,-0.6999922815605544,0,Normal,0,0
Daman & Diu,Daman,2025-08-01,2.4805088371596233,0.3049847385379647,1.392746787848794,0.0929830290838426,1,Normal,1,0
Daman & Diu,Daman,2025-09-01,0.912245197135616,-0.3408652960130197,0.2856899505612981,0.1801087868629541,0,Normal,0,0
Daman & Diu,Daman,2025-10-01,-0.8302699584466147,1.8119681524902616,0.4908490970218234,0.7230952784773051,1,Watch,1,0
Daman & Diu,Daman,2025-11-01,-0.6560184428883915,0.5202680833882929,-0.0678751797500493,0.2362212892776907,0,Normal,0,0
Daman & Diu,Daman,2025-12-01,-1.1787729895630608,-0.3408652960130197,-0.7598191427880402,-0.1122817418387553,0,Normal,0,0
Daman & Diu,Diu,2025-01-01,0.0385043202658676,-1.0228533990620845,-0.4921745393981084,,0,No Data,0,0
Daman & Diu,Diu,2025-02-01,0.2997698903854248,0.1778875476629713,0.238828719024198,-0.1266729101869552,0,Normal,0,0
Daman & Diu,Diu,2025-03-01,0.8315767313388427,0.1778875476629713,0.504732139500907,0.0837954397089988,1,Normal,1,0
Daman & Diu,Diu,2025-04-01,-0.06584731277005,-0.0222359434578713,-0.0440416281139607,0.2331730768037147,0,Normal,0,0
Daman & Diu,Diu,2025-05-01,-0.7638437915214111,-1.0228533990620845,-0.8933485952917478,-0.1442193613016005,0,Normal,0,0
Daman & Diu,Diu,2025-06-01,-0.7638437915214111,0.978381512146342,0.1072688603124654,-0.276707121031081,0,Normal,0,0
Daman & Diu,Diu,2025-07-01,-0.9632713568789428,-0.6226064168203993,-0.7929388868496711,-0.5263395406096512,0,Normal,0,0
Daman & Diu,Diu,2025-08-01,-0.8208230959092773,-0.3557750953259425,-0.5882990956176098,-0.4246563740516051,0,Normal,0,0
Daman & Diu,Diu,2025-09-01,2.028142123484033,-1.0228533990620845,0.5026443622109743,-0.2928645400854355,1,Normal,1,0
Daman & Diu,Diu,2025-10-01,-0.1655610954488159,-0.8227299079412419,-0.4941455016950289,-0.1932667450338881,0,Normal,0,0
Daman & Diu,Diu,2025-11-01,1.6292869927689697,1.3786284943880274,1.5039577435784983,0.5041522013648145,1,Watch,1,0
Daman & Diu,Diu,2025-12-01,-1.284089614193233,2.1791224588713978,0.4475164223390824,0.4857762214075173,0,Normal,1,1
Daman And Diu,Daman,2025-01-01,0.1369459831739284,2.077527802714272,1.1072368929441,,1,No Data,1,0
Daman And Diu,Daman,2025-02-01,0.5945999519037776,-0.4147437308164472,0.0899281105436651,0.5985825017438826,0,Watch,0,0
Daman And Diu,Daman,2025-03-01,-0.3984780522133316,1.5660135578411547,0.5837677528139116,0.5936442521005589,1,Watch,1,0
Daman And Diu,Daman,2025-04-01,0.5945999519037776,0.5375434271920152,0.5660716895478963,0.413255850968491,0,Normal,1,1
Daman And Diu,Daman,2025-05-01,2.341750246460557,-1.6336712930672794,0.3540394766966388,0.5012929730194823,0,Watch,0,0
Daman And Diu,Daman,2025-06-01,-0.4289022801477913,-0.8337500803401708,-0.6313261802439811,0.0962616620001846,0,Normal,0,0
Daman And Diu,Daman,2025-07-01,-0.9584225321466936,-0.1861948128944161,-0.5723086725205548,-0.283198458689299,0,Normal,0,0
Daman And Diu,Daman,2025-08-01,0.8376817320160251,0.4232689682309997,0.6304753501235124,-0.1910531675470078,1,Normal,1,0
Daman And Diu,Daman,2025-09-01,-0.8233770987510005,0.1490102667245626,-0.3371834160132189,-0.0930055794700871,0,Normal,0,0
Daman And Diu,Daman,2025-10-01,-1.22851339893808,-0.9480245393011864,-1.0882689691196332,-0.2649923450031132,0,Normal,0,0
Daman And Diu,Daman,2025-11-01,0.5077850304351176,-0.3603273217873924,0.0737288543238625,-0.4505745102696632,0,Normal,0,0
Daman And Diu,Daman,2025-12-01,-1.1756695336962868,-0.3766522444961088,-0.7761608890961978,-0.5969003346306562,0,Normal,0,0
Daman And Diu,Diu,2025-01-01,1.4485460797005698,-1.807747962821575,-0.1796009415605024,,0,No Data,0,0
Daman And Diu,Diu,2025-02-01,-0.1697573278931092,-0.0593216084518305,-0.1145394681724698,-0.1470702048664861,0,Normal,0,0
Daman And Diu,Diu,2025-03-01,-0.924971151114904,-0.0593216084518305,-0.4921463797833673,-0.2620955965054465,0,Normal,0,0
Daman And Diu,Diu,2025-04-01,-0.5902312429065185,-1.0334448630292594,-0.811838052967889,-0.4728413003079086,0,Normal,0,0
Daman And Diu,Diu,2025-05-01,0.1461491079643733,0.3153411817702574,0.2307451448673154,-0.3577464292946469,0,Normal,0,0
Daman And Diu,Diu,2025-06-01,0.239416722360392,0.3153411817702574,0.2773789520653247,-0.1012379853450829,0,Normal,1,0
Daman And Diu,Diu,2025-07-01,-0.9390321892649794,-0.0593216084518305,-0.499176898858405,0.0029823993580783,0,Normal,0,0
Daman And Diu,Diu,2025-08-01,1.930669463408198,2.5633179231027854,2.246993693255492,0.6750652488208039,1,Watch,1,0
Daman And Diu,Diu,2025-09-01,0.9441053644636448,-0.2466530035628745,0.3487261804503851,0.6988476582824906,1,Watch,1,1
Daman And Diu,Diu,2025-10-01,-1.1595974935798885,-0.6837595921553106,-0.9216785428675996,0.5580137769460923,0,Watch,0,0
Daman And Diu,Diu,2025-11-01,0.3487649599281383,0.5651163752516496,0.4569406675898939,-0.0386705649424403,1,Normal,1,0
Daman And Diu,Diu,2025-12-01,-1.2740622930659116,0.1904535850295615,-0.541804354018175,-0.3355140764319603,0,Normal,0,0
Delhi,Central Delhi,2025-01-01,1.2267814699377726,1.7845814228185584,1.5056814463781656,,1,No Data,1,0
Delhi,Central Delhi,2025-02-01,-1.966647732388172,-0.6860854383955711,-1.3263665853918716,0.089657430493147,0,Normal,0,0
Delhi,Central Delhi,2025-03-01,-0.2628374996219838,-0.0418678458653136,-0.1523526727436487,0.0089873960808817,0,Normal,0,0
Delhi,Central Delhi,2025-04-01,0.761892509597929,-0.3488047272127025,0.2065438911926132,-0.4240584556476356,0,Normal,0,0
Delhi,Central Delhi,2025-05-01,1.9659837145709216,-0.2582623787854682,0.8538606678927267,0.3026839621138971,1,Normal,1,0
Delhi,Central Delhi,2025-06-01,-1.0134142646638358,-0.621872218946657,-0.8176432418052464,0.0809204390933645,0,Normal,0,0
Delhi,Central Delhi,2025-07-01,0.0631704342000665,1.238155707039186,0.6506630706196262,0.2289601655690355,1,Normal,1,0
Delhi,Central Delhi,2025-08-01,-0.1689267348587884,-1.5140514767203357,-0.841489105789562,-0.336156425658394,0,Normal,0,0
Delhi,Central Delhi,2025-09-01,-0.8709992298855989,0.657743977380967,-0.1066276262523159,-0.0991512204740839,0,Normal,0,0
Delhi,Central Delhi,2025-10-01,0.3463202853478653,-1.1903547002309238,-0.4220172074415292,-0.4567113131611357,0,Normal,0,0
Delhi,Central Delhi,2025-11-01,0.2517825281724964,-0.4072941159293329,-0.0777557938784182,-0.2021335425240877,0,Normal,0,0
Delhi,Central Delhi,2025-12-01,-0.3331054804086733,1.3881117948475976,0.5275031572194622,0.0092433852998382,0,Normal,1,0
Delhi,East Delhi,2025-01-01,2.0205885893455067,-2.3187521778884577,-0.1490817942714755,,0,No Data,0,0
Delhi,East Delhi,2025-02-01,-0.9331794354267936,-0.0813602476044508,-0.5072698415156222,-0.3281758178935488,0,Normal,0,0
Delhi,East Delhi,2025-03-01,-0.2289019545945674,0.4849607746111456,0.1280294100082891,-0.1761074085929361,0,Normal,0,0
Delhi,East Delhi,2025-04-01,-1.0029607537028211,0.345746206366417,-0.3286072736682021,-0.2359492350585117,0,Normal,0,0
Delhi,East Delhi,2025-05-01,-0.1984514866509075,1.3754481122525486,0.5884983128008205,0.1293068163803025,1,Normal,1,0
Delhi,East Delhi,2025-06-01,-0.6735319325263615,-0.3761438805373057,-0.5248379065318336,-0.088315622466405,0,Normal,0,0
Delhi,East Delhi,2025-07-01,-1.4384477347628022,0.8360427441615569,-0.3012024953006226,-0.0791806963438785,0,Normal,0,0
Delhi,East Delhi,2025-08-01,1.2077307265183692,0.2041527416005314,0.7059417340594504,-0.0400328892576686,1,Normal,1,0
Delhi,East Delhi,2025-09-01,1.3896554808820507,-1.2957195495845453,0.0469679656487527,0.1505690681358601,0,Normal,0,0
Delhi,East Delhi,2025-10-01,-0.1724310475078473,-0.6549783927426656,-0.4137047201252564,0.1130683265276488,0,Normal,0,0
Delhi,East Delhi,2025-11-01,-0.0388106335390036,1.1171624664164626,0.5391759164387294,0.0574797206540752,1,Normal,1,0
Delhi,East Delhi,2025-12-01,0.068740181965177,0.3634412029487657,0.2160906924569713,0.1138539629234814,0,Normal,1,1
Delhi,Najafgarh,2025-01-01,1.7060810458220133,-0.7887914196539181,0.4586448130840476,,0,No Data,0,0
Delhi,Najafgarh,2025-02-01,0.0277994055845349,1.1410671993051822,0.5844333024448586,0.5215390577644531,1,Watch,1,0
Delhi,Najafgarh,2025-03-01,-1.0452003316164755,-0.7887914196539181,-0.9169958756351968,0.0420274132979031,0,Normal,0,0
Delhi,Najafgarh,2025-04-01,1.369049077085798,-0.2374032428084608,0.5658229171386686,0.0777534479827768,1,Normal,1,0
Delhi,Najafgarh,2025-05-01,-0.776950397316223,-1.0644855080766469,-0.9207179526964347,-0.4239636370643209,0,Normal,0,0
Delhi,Najafgarh,2025-06-01,0.2960493398847876,0.5896790224597249,0.4428641811722563,0.0293230485381633,0,Normal,0,0
Delhi,Najafgarh,2025-07-01,-1.0452003316164755,-0.2374032428084608,-0.6413017872124682,-0.3730518529122155,0,Normal,0,0
Delhi,Najafgarh,2025-08-01,-0.374575495865844,-0.7887914196539181,-0.5816834577598811,-0.260040354600031,0,Normal,0,0
Delhi,Najafgarh,2025-09-01,-0.1063255615655913,0.8653731108824535,0.379523774658431,-0.2811538234379727,0,Normal,0,0
Delhi,Najafgarh,2025-10-01,-1.0452003316164755,-1.523975655447861,-1.2845879935321682,-0.4955825588778728,0,Normal,0,0
Delhi,Najafgarh,2025-11-01,1.6372990113860508,1.1410671993051822,1.3891831053456165,0.1613729621572931,1,Normal,1,0
Delhi,Najafgarh,2025-12-01,-0.6428254301660966,1.6924553761506391,0.5248149729922713,0.2098033616019065,0,Normal,1,1
Delhi,New Delhi,2025-01-01,0.0352755068427094,-0.1320467907415261,-0.0483856419494083,,0,No Data,1,0
Delhi,New Delhi,2025-02-01,-0.6762443333186929,0.3083400045598103,-0.1839521643794413,-0.1161689031644248,0,Normal,0,0
Delhi,New Delhi,2025-03-01,0.2450048115472346,-0.6989124447323951,-0.2269538165925802,-0.1530972076404766,0,Normal,0,0
Delhi,New Delhi,2025-04-01,-0.7686773578871807,-0.4310748616251496,-0.5998761097561651,-0.3369273635760622,0,Normal,0,0
Delhi,New Delhi,2025-05-01,3.1504828838166983,-0.5802005489229567,1.285141167446871,0.1527704136993752,1,Normal,1,0
Delhi,New Delhi,2025-06-01,-0.403153592439112,-0.2598133301190743,-0.3314834612790932,0.1179271988038708,0,Normal,0,0
Delhi,New Delhi,2025-07-01,-0.1376679101663044,-0.5588414010026977,-0.3482546555845011,0.2018010168610922,0,Normal,0,0
Delhi,New Delhi,2025-08-01,-0.4660920084951657,-0.6036956116352413,-0.5348938100652035,-0.4048773089762659,0,Normal,0,0
Delhi,New Delhi,2025-09-01,-0.1376679101663044,3.1790094850425956,1.5206707874381455,0.2125074405961469,1,Normal,1,0
Delhi,New Delhi,2025-10-01,-0.5345136956470118,-0.010623271049388,-0.2725684833481999,0.2377361646749141,0,Normal,0,0
Delhi,New Delhi,2025-11-01,0.174139492711394,-0.1483574127897237,0.0128910399608351,0.4203311146835936,1,Normal,1,0
Delhi,New Delhi,2025-12-01,-0.4808858867982675,-0.0637838169842544,-0.2723348518912609,-0.1773374317595419,0,Normal,0,0
Delhi,North Delhi,2025-01-01,1.2873409225106631,0.3824432844547667,0.8348921034827149,,1,No Data,1,0
Delhi,North Delhi,2025-02-01,-1.3162091288152844,0.051481187748757,-0.6323639705332637,0.1012640664747256,0,Normal,0,0
Delhi,North Delhi,2025-03-01,0.250425797548091,0.7494940037744019,0.4999599006612464,0.2341626778702325,1,Normal,1,0
Delhi,North Delhi,2025-04-01,-0.5579884518461713,-0.3670961821088153,-0.4625423169774933,-0.1983154622831702,0,Normal,0,0
Delhi,North Delhi,2025-05-01,1.2043688545698112,-2.079984220972983,-0.4378076832015859,-0.1334633665059443,0,Normal,0,0
Delhi,North Delhi,2025-06-01,-0.7117557551350067,0.1692626987476408,-0.2712465281936829,-0.390532176124254,0,Normal,0,0
Delhi,North Delhi,2025-07-01,2.1314063402084735,1.9043236672258248,2.017865003717149,0.4362702641072933,1,Normal,1,0
Delhi,North Delhi,2025-08-01,-0.2650121574870873,-1.221825598899394,-0.7434188781932407,0.3343998657767417,0,Normal,0,0
Delhi,North Delhi,2025-09-01,-0.5164066089686195,0.0932746271354572,-0.2115659909165811,0.3542933782024423,0,Normal,0,0
Delhi,North Delhi,2025-10-01,-0.5726149491386786,-0.93727752381762,-0.7549462364781493,-0.5699770351959904,0,Normal,0,0
Delhi,North Delhi,2025-11-01,0.0969545301903556,0.6750393033983323,0.3859969167943439,-0.1935051035334622,0,Normal,1,0
Delhi,North Delhi,2025-12-01,-1.0305093936365253,0.5808647533136345,-0.2248223201614453,-0.1979238799484169,0,Normal,0,0
Delhi,North East,2025-01-01,0.4095893573441058,3.0316755404713556,1.7206324489077307,,1,No Data,1,0
Delhi,North East,2025-02-01,-0.2884332220889423,0.1557759611379343,-0.066328630475504,0.8271519092161134,0,Watch,1,1
Delhi,North East,2025-03-01,-0.4912736563169129,-0.71168020609609,-0.6014769312065014,0.3509422957419084,0,Normal,0,0
Delhi,North East,2025-04-01,-0.3791285426805291,-0.0030365519622449,-0.191082547321387,-0.2862960363344641,0,Normal,0,0
Delhi,North East,2025-05-01,3.18183686694427,-0.2311383763335393,1.475349245305365,0.2275965889258255,1,Normal,1,0
Delhi,North East,2025-06-01,-0.659974280186317,-0.5441062861366682,-0.6020402831614926,0.2274088049408284,0,Normal,0,0
Delhi,North East,2025-07-01,0.012767336495264,-0.3488949138248574,-0.1680637886647967,0.2350817244930252,0,Normal,0,0
Delhi,North East,2025-08-01,-0.5508397015184527,0.7550726251562496,0.1021164618188984,-0.2226625366691303,1,Normal,1,0
Delhi,North East,2025-09-01,-0.1047628927560802,-0.3355134891099349,-0.2201381909330075,-0.0953618392596352,0,Normal,0,0
Delhi,North East,2025-10-01,-0.2201765718077107,-0.4847678416994553,-0.352472206753583,-0.1568313119558973,0,Normal,0,0
Delhi,North East,2025-11-01,-0.5722099872157584,-0.8229796751535406,-0.6975948311846496,-0.42340174295708,0,Normal,0,0
Delhi,North East,2025-12-01,-0.3373947062129352,-0.4604067864492115,-0.3989007463310734,-0.482989261423102,0,Normal,0,0
Delhi,North East Delhi,2025-01-01,-0.1087901346580285,-2.01331052648125,-1.0610503305696393,,0,No Data,0,0
Delhi,North East Delhi,2025-02-01,-1.1321179421063652,-0.3842035179437653,-0.7581607300250652,-0.9096055302973522,0,Normal,0,0
Delhi,North East Delhi,2025-03-01,-0.0225188718751754,-0.647985940437923,-0.3352524061565492,-0.7181544889170847,0,Normal,0,0
Delhi,North East Delhi,2025-04-01,0.3933654161398472,1.0204774080936956,0.7069214121167714,-0.128830574688281,1,Normal,1,0
Delhi,North East Delhi,2025-05-01,1.929616914072247,-0.3884484450344435,0.7705842345189018,0.380751080159708,1,Normal,1,1
Delhi,North East Delhi,2025-06-01,-0.134061141348761,0.5399950777454254,0.2029669681983322,0.5601575382780017,0,Watch,0,0
Delhi,North East Delhi,2025-07-01,1.849461349245222,1.6603321026989664,1.7548967259720942,0.9094826428964428,1,Watch,1,0
