state,district,month,biometric_pressure_index
Madhya Pradesh,Morena,2025-03,0.8573491111634175
Madhya Pradesh,Morena,2025-04,0.4194285981450986
Madhya Pradesh,Morena,2025-05,-0.572640896737478
Madhya Pradesh,Morena,2025-06,-0.26902233738717857
Madhya Pradesh,Morena,2025-07,0.12278368559249717
Madhya Pradesh,Morena,2025-08,0.9213531637805105
Madhya Pradesh,Morena,2025-09,0.4698234191343418
Madhya Pradesh,Morena,2025-10,-0.22918706493107607
Madhya Pradesh,Morena,2025-11,0.6479862211159156
Madhya Pradesh,Morena,2025-12,0.6669036987288578
Madhya Pradesh,Narmadapuram,2025-01,-0.19535163717793286
Madhya Pradesh,Narmadapuram,2025-02,-0.7594187317650385
Madhya Pradesh,Narmadapuram,2025-03,0.09205681540609124
Madhya Pradesh,Narmadapuram,2025-04,0.37643045225519356
Madhya Pradesh,Narmadapuram,2025-05,-0.45238217317503465
Madhya Pradesh,Narmadapuram,2025-06,-0.45238217317503465
Madhya Pradesh,Narmadapuram,2025-07,-1.0112507373964352
Madhya Pradesh,Narmadapuram,2025-08,0.533140766634838
Madhya Pradesh,Narmadapuram,2025-09,2.6793907244430035
Madhya Pradesh,Narmadapuram,2025-10,-1.204299675400344
Madhya Pradesh,Narmadapuram,2025-11,0.8340699935232835
Madhya Pradesh,Narmadapuram,2025-12,-0.44000362417259203
Madhya Pradesh,Narsimhapur,2025-01,2.0119961397077883
Madhya Pradesh,Narsimhapur,2025-02,-0.24782352040107616
Madhya Pradesh,Narsimhapur,2025-03,-0.7404707549249301
Madhya Pradesh,Narsimhapur,2025-04,0.9212636055657684
Madhya Pradesh,Narsimhapur,2025-05,1.4696265224844522
Madhya Pradesh,Narsimhapur,2025-06,-0.7974373639124245
Madhya Pradesh,Narsimhapur,2025-07,0.8562515071681924
Madhya Pradesh,Narsimhapur,2025-08,-0.23995515285766134
Madhya Pradesh,Narsimhapur,2025-09,-0.7710699620382128
Madhya Pradesh,Narsimhapur,2025-10,-0.6333735300284401
Madhya Pradesh,Narsimhapur,2025-11,-1.259892295672906
Madhya Pradesh,Narsimhapur,2025-12,-0.5691151950905464
Madhya Pradesh,Narsinghpur,2025-01,0.5188739938808247
Madhya Pradesh,Narsinghpur,2025-02,-1.2875195417742258
Madhya Pradesh,Narsinghpur,2025-03,-0.7414512288784135
Madhya Pradesh,Narsinghpur,2025-04,2.5287944592876035
Madhya Pradesh,Narsinghpur,2025-05,-0.1678291247556423
Madhya Pradesh,Narsinghpur,2025-06,0.5304058411780178
Madhya Pradesh,Narsinghpur,2025-07,0.5628501540017726
Madhya Pradesh,Narsinghpur,2025-08,-0.10248707089928921
Madhya Pradesh,Narsinghpur,2025-09,-0.5762609511494046
Madhya Pradesh,Narsinghpur,2025-10,-0.33086405034139277
Madhya Pradesh,Narsinghpur,2025-11,0.430865405007389
Madhya Pradesh,Narsinghpur,2025-12,-1.365377885557237
Madhya Pradesh,Neemuch,2025-01,-1.2981020901156237
Madhya Pradesh,Neemuch,2025-02,1.0240911936085275
Madhya Pradesh,Neemuch,2025-03,0.8739557905091102
Madhya Pradesh,Neemuch,2025-04,2.1555375782914865
Madhya Pradesh,Neemuch,2025-05,-0.23959638509735381
Madhya Pradesh,Neemuch,2025-06,-0.951210121600582
Madhya Pradesh,Neemuch,2025-07,-0.8649040060594652
Madhya Pradesh,Neemuch,2025-08,0.929676737803997
Madhya Pradesh,Neemuch,2025-09,-0.0419005278338872
Madhya Pradesh,Neemuch,2025-10,0.007308294571620931
Madhya Pradesh,Neemuch,2025-11,-0.858978479775012
Madhya Pradesh,Neemuch,2025-12,-0.7358779843028194
Madhya Pradesh,Niwari,2025-01,0.09621296483704594
Madhya Pradesh,Niwari,2025-02,-0.1540048005715808
Madhya Pradesh,Niwari,2025-03,1.133815022714061
Madhya Pradesh,Niwari,2025-04,0.5713190079456201
Madhya Pradesh,Niwari,2025-05,-1.1161690363597037
Madhya Pradesh,Niwari,2025-06,0.08917956671552743
Madhya Pradesh,Niwari,2025-07,-1.1161690363597037
Madhya Pradesh,Niwari,2025-08,0.2900710005613992
Madhya Pradesh,Niwari,2025-09,-1.2724179293509374
Madhya Pradesh,Niwari,2025-10,-0.8349210289754833
Madhya Pradesh,Niwari,2025-11,2.335511054264822
Madhya Pradesh,Niwari,2025-12,-0.022426785421068265
Madhya Pradesh,Pandhurna,2025-01,-0.3513566692297669
Madhya Pradesh,Pandhurna,2025-02,-0.816497882587323
Madhya Pradesh,Pandhurna,2025-03,-0.14129289545538656
Madhya Pradesh,Pandhurna,2025-04,-0.6214386640825414
Madhya Pradesh,Pandhurna,2025-05,-1.0415662116313018
Madhya Pradesh,Pandhurna,2025-06,-0.6814568851609357
Madhya Pradesh,Pandhurna,2025-07,2.0193630633668103
Madhya Pradesh,Pandhurna,2025-08,-0.8615115483961188
Madhya Pradesh,Pandhurna,2025-09,0.038761767779796494
Madhya Pradesh,Pandhurna,2025-10,2.0193630633668103
Madhya Pradesh,Pandhurna,2025-11,-0.14129289545538656
Madhya Pradesh,Pandhurna,2025-12,0.5789257574853457
Madhya Pradesh,Panna,2025-01,-2.8917639521078105
Madhya Pradesh,Panna,2025-02,-0.43206674766513364
Madhya Pradesh,Panna,2025-03,-0.3474751097120783
Madhya Pradesh,Panna,2025-04,0.44384846202384975
Madhya Pradesh,Panna,2025-05,0.4631918949809147
Madhya Pradesh,Panna,2025-06,-0.10626078960344541
Madhya Pradesh,Panna,2025-07,1.0986563011466117
Madhya Pradesh,Panna,2025-08,-0.5126509469565199
Madhya Pradesh,Panna,2025-09,0.3961658277964053
Madhya Pradesh,Panna,2025-10,0.4068678161176071
Madhya Pradesh,Panna,2025-11,0.8343826575474177
Madhya Pradesh,Panna,2025-12,0.6471045864321779
Madhya Pradesh,Raisen,2025-01,-2.8253799699430733
Madhya Pradesh,Raisen,2025-02,-0.7954038197036308
Madhya Pradesh,Raisen,2025-03,-0.1759953477124663
Madhya Pradesh,Raisen,2025-04,0.06861055512283445
Madhya Pradesh,Raisen,2025-05,0.9260302856130831
Madhya Pradesh,Raisen,2025-06,-0.3147659763679268
Madhya Pradesh,Raisen,2025-07,1.2128452683467765
Madhya Pradesh,Raisen,2025-08,0.4463692816888802
Madhya Pradesh,Raisen,2025-09,0.24641807606332594
Madhya Pradesh,Raisen,2025-10,0.29183951304611283
Madhya Pradesh,Raisen,2025-11,0.7366249255808972
Madhya Pradesh,Raisen,2025-12,0.1828072082651947
Madhya Pradesh,Rajgarh,2025-01,-2.705721668733745
Madhya Pradesh,Rajgarh,2025-02,-0.38927123843525663
Madhya Pradesh,Rajgarh,2025-03,0.034611464319244875
Madhya Pradesh,Rajgarh,2025-04,0.8372113717233065
Madhya Pradesh,Rajgarh,2025-05,-0.37457704487959287
Madhya Pradesh,Rajgarh,2025-06,0.4762770585716923
Madhya Pradesh,Rajgarh,2025-07,0.8467683525925618
Madhya Pradesh,Rajgarh,2025-08,0.43760304292079005
Madhya Pradesh,Rajgarh,2025-09,0.8732324335302164
Madhya Pradesh,Rajgarh,2025-10,-0.8922973582487111
Madhya Pradesh,Rajgarh,2025-11,-0.13065537136306632
Madhya Pradesh,Rajgarh,2025-12,0.9868189580025374
Madhya Pradesh,Ratlam,2025-01,2.4069454418142575
Madhya Pradesh,Ratlam,2025-02,-0.21730248989333534
Madhya Pradesh,Ratlam,2025-03,-0.02456026115094435
Madhya Pradesh,Ratlam,2025-04,-1.3155687497090276
Madhya Pradesh,Ratlam,2025-05,-1.0724668858847566
Madhya Pradesh,Ratlam,2025-06,-0.18139505925089994
Madhya Pradesh,Ratlam,2025-07,-1.487926180242808
Madhya Pradesh,Ratlam,2025-08,0.21725093444742957
Madhya Pradesh,Ratlam,2025-09,0.8448853566638812
Madhya Pradesh,Ratlam,2025-10,0.11428783494911023
Madhya Pradesh,Ratlam,2025-11,0.34104930140269996
Madhya Pradesh,Ratlam,2025-12,0.37480075685439146
Madhya Pradesh,Rewa,2025-01,-3.0816961157799567
Madhya Pradesh,Rewa,2025-02,0.08691597116833974
Madhya Pradesh,Rewa,2025-03,-0.04491436224138931
Madhya Pradesh,Rewa,2025-04,0.18537760163918796
Madhya Pradesh,Rewa,2025-05,0.7405244123031932
Madhya Pradesh,Rewa,2025-06,0.07037780587994957
Madhya Pradesh,Rewa,2025-07,1.2612614007019884
Madhya Pradesh,Rewa,2025-08,0.20382954626948332
Madhya Pradesh,Rewa,2025-09,-0.1214979108393632
Madhya Pradesh,Rewa,2025-10,0.45483065903181547
Madhya Pradesh,Rewa,2025-11,0.22682675529917115
Madhya Pradesh,Rewa,2025-12,0.018164236567588317
Madhya Pradesh,Sagar,2025-01,-2.5384997171226122
Madhya Pradesh,Sagar,2025-02,-0.45000165560498273
Madhya Pradesh,Sagar,2025-03,0.0560267826450616
Madhya Pradesh,Sagar,2025-04,0.6988950439253592
Madhya Pradesh,Sagar,2025-05,0.5076270373744327
Madhya Pradesh,Sagar,2025-06,-0.8163674400030376
Madhya Pradesh,Sagar,2025-07,0.49097876738842194
Madhya Pradesh,Sagar,2025-08,1.5404191918002972
Madhya Pradesh,Sagar,2025-09,0.9838137351297899
Madhya Pradesh,Sagar,2025-10,-0.19246006305551006
Madhya Pradesh,Sagar,2025-11,0.2335396656535293
Madhya Pradesh,Sagar,2025-12,-0.5139713481307538
Madhya Pradesh,Satna,2025-01,-2.1895405598582895
Madhya Pradesh,Satna,2025-02,1.1128471275049532
Madhya Pradesh,Satna,2025-03,1.0177894759083828
Madhya Pradesh,Satna,2025-04,0.4817841540472976
Madhya Pradesh,Satna,2025-05,-1.3445447798066015
Madhya Pradesh,Satna,2025-06,-0.9741923220099278
Madhya Pradesh,Satna,2025-07,0.04692321362486582
Madhya Pradesh,Satna,2025-08,1.3486392789511568
Madhya Pradesh,Satna,2025-09,-0.016500574699654567
Madhya Pradesh,Satna,2025-10,0.20492034782228313
Madhya Pradesh,Satna,2025-11,0.2793740221425978
Madhya Pradesh,Satna,2025-12,0.03250061637292815
Madhya Pradesh,Sehore,2025-01,-1.3578414220137065
Madhya Pradesh,Sehore,2025-02,-1.4427259891323714
Madhya Pradesh,Sehore,2025-03,-0.34043600355830916
Madhya Pradesh,Sehore,2025-04,-0.6659519502734441
Madhya Pradesh,Sehore,2025-05,-0.2662463252794252
Madhya Pradesh,Sehore,2025-06,0.13400442345146993
Madhya Pradesh,Sehore,2025-07,-0.7769151815396481
Madhya Pradesh,Sehore,2025-08,1.4209682213356585
Madhya Pradesh,Sehore,2025-09,1.2669100243053064
Madhya Pradesh,Sehore,2025-10,-0.37384973306558617
Madhya Pradesh,Sehore,2025-11,1.4958564203584477
Madhya Pradesh,Sehore,2025-12,0.9062275154116063
Madhya Pradesh,Seoni,2025-01,-2.816678280643567
Madhya Pradesh,Seoni,2025-02,-0.6885927968202183
Madhya Pradesh,Seoni,2025-03,0.11417884601709
Madhya Pradesh,Seoni,2025-04,-0.47583822688546396
Madhya Pradesh,Seoni,2025-05,0.09263765719467645
Madhya Pradesh,Seoni,2025-06,0.37513852165269895
Madhya Pradesh,Seoni,2025-07,0.5543657256568738
Madhya Pradesh,Seoni,2025-08,1.3020452871623795
Madhya Pradesh,Seoni,2025-09,0.6864451525521788
Madhya Pradesh,Seoni,2025-10,-0.26640184141471657
Madhya Pradesh,Seoni,2025-11,0.6799960825828758
Madhya Pradesh,Seoni,2025-12,0.44270387294518887
Madhya Pradesh,Shahdol,2025-01,-0.9415690342791414
Madhya Pradesh,Shahdol,2025-02,-1.5773121693813574
Madhya Pradesh,Shahdol,2025-03,-0.8336409017783947
Madhya Pradesh,Shahdol,2025-04,0.9537177578945957
Madhya Pradesh,Shahdol,2025-05,-0.14858431368411587
Madhya Pradesh,Shahdol,2025-06,-0.7105243432244582
Madhya Pradesh,Shahdol,2025-07,-1.3569942458404687
Madhya Pradesh,Shahdol,2025-08,0.6257369270974232
Madhya Pradesh,Shahdol,2025-09,1.3139334819663928
Madhya Pradesh,Shahdol,2025-10,0.5865601408701794
Madhya Pradesh,Shahdol,2025-11,0.9764991184899411
Madhya Pradesh,Shahdol,2025-12,1.112177581869417
Madhya Pradesh,Shajapur,2025-01,-3.0600854663616444
Madhya Pradesh,Shajapur,2025-02,-0.40934267489358406
Madhya Pradesh,Shajapur,2025-03,0.17283466455601518
Madhya Pradesh,Shajapur,2025-04,0.5785409994589112
Madhya Pradesh,Shajapur,2025-05,0.35976473751630716
Madhya Pradesh,Shajapur,2025-06,-0.056324215303622756
Madhya Pradesh,Shajapur,2025-07,0.7890587248243309
Madhya Pradesh,Shajapur,2025-08,0.7425504647827975
Madhya Pradesh,Shajapur,2025-09,0.1805648555430956
Madhya Pradesh,Shajapur,2025-10,-0.20464028839415435
Madhya Pradesh,Shajapur,2025-11,0.059122835791169864
Madhya Pradesh,Shajapur,2025-12,0.8479553624803658
Madhya Pradesh,Sheopur,2025-01,-2.296345050076761
Madhya Pradesh,Sheopur,2025-02,0.19059614832300478
Madhya Pradesh,Sheopur,2025-03,0.8686589263848878
Madhya Pradesh,Sheopur,2025-04,1.476510971478182
Madhya Pradesh,Sheopur,2025-05,0.4119301502830448
Madhya Pradesh,Sheopur,2025-06,1.1197310219463186
Madhya Pradesh,Sheopur,2025-07,-0.8227532374139434
Madhya Pradesh,Sheopur,2025-08,0.2889802167636609
Madhya Pradesh,Sheopur,2025-09,-0.014024146067426317
Madhya Pradesh,Sheopur,2025-10,-0.7916093438103039
Madhya Pradesh,Sheopur,2025-11,0.4367571325108335
Madhya Pradesh,Sheopur,2025-12,-0.8684327903215006
Madhya Pradesh,Shivpuri,2025-01,-3.1603196148297
Madhya Pradesh,Shivpuri,2025-02,-0.06103532848198133
Madhya Pradesh,Shivpuri,2025-03,0.7808505131780678
Madhya Pradesh,Shivpuri,2025-04,0.3918116421633768
Madhya Pradesh,Shivpuri,2025-05,0.16582663233729122
Madhya Pradesh,Shivpuri,2025-06,0.09275706944224031
Madhya Pradesh,Shivpuri,2025-07,0.544265331223457
Madhya Pradesh,Shivpuri,2025-08,0.032868346383340526
Madhya Pradesh,Shivpuri,2025-09,0.5524188692286882
Madhya Pradesh,Shivpuri,2025-10,0.2169351763000916
Madhya Pradesh,Shivpuri,2025-11,-0.25845493026958183
Madhya Pradesh,Shivpuri,2025-12,0.7020762933247097
Madhya Pradesh,Sidhi,2025-01,-3.0955809206945784
Madhya Pradesh,Sidhi,2025-02,0.12715256121675528
Madhya Pradesh,Sidhi,2025-03,0.4728404986089786
Madhya Pradesh,Sidhi,2025-04,0.5968443175374609
Madhya Pradesh,Sidhi,2025-05,0.3684831299863442
Madhya Pradesh,Sidhi,2025-06,-0.3283813951186845
Madhya Pradesh,Sidhi,2025-07,0.6377386720743558
Madhya Pradesh,Sidhi,2025-08,-0.24240161463526322
Madhya Pradesh,Sidhi,2025-09,0.9415949393866319
Madhya Pradesh,Sidhi,2025-10,-0.011040283828480093
Madhya Pradesh,Sidhi,2025-11,0.47082257496358837
Madhya Pradesh,Sidhi,2025-12,0.06192752050289049
Madhya Pradesh,Singrauli,2025-01,-3.0497272892083305
Madhya Pradesh,Singrauli,2025-02,-0.31760359408673927
Madhya Pradesh,Singrauli,2025-03,-0.24815869628175835
Madhya Pradesh,Singrauli,2025-04,0.4224825425672748
Madhya Pradesh,Singrauli,2025-05,0.4931260117234211
Madhya Pradesh,Singrauli,2025-06,0.3475058879396654
Madhya Pradesh,Singrauli,2025-07,1.2485526365487694
Madhya Pradesh,Singrauli,2025-08,0.362361907273662
Madhya Pradesh,Singrauli,2025-09,0.22784929629411796
Madhya Pradesh,Singrauli,2025-10,0.06494529917464881
Madhya Pradesh,Singrauli,2025-11,0.49556118740857524
Madhya Pradesh,Singrauli,2025-12,-0.04689518935331079
Madhya Pradesh,Tikamgarh,2025-01,-2.5149163819134244
Madhya Pradesh,Tikamgarh,2025-02,0.8475719688334606
Madhya Pradesh,Tikamgarh,2025-03,0.8895157581404602
Madhya Pradesh,Tikamgarh,2025-04,-0.12548614640343794
Madhya Pradesh,Tikamgarh,2025-05,-0.9840426126495233
Madhya Pradesh,Tikamgarh,2025-06,-0.2595335738763966
Madhya Pradesh,Tikamgarh,2025-07,-0.712403554870259
Madhya Pradesh,Tikamgarh,2025-08,1.356768217789796
Madhya Pradesh,Tikamgarh,2025-09,0.4751468901443896
Madhya Pradesh,Tikamgarh,2025-10,0.33603508234854407
Madhya Pradesh,Tikamgarh,2025-11,0.6522565591726676
Madhya Pradesh,Tikamgarh,2025-12,0.039087793283729334
Madhya Pradesh,Ujjain,2025-01,1.743612659956156
Madhya Pradesh,Ujjain,2025-02,-1.035603671514284
Madhya Pradesh,Ujjain,2025-03,-0.38399542389495334
Madhya Pradesh,Ujjain,2025-04,1.2179621139408776
Madhya Pradesh,Ujjain,2025-05,-0.45120829175280985
Madhya Pradesh,Ujjain,2025-06,-0.4464758962900319
Madhya Pradesh,Ujjain,2025-07,-1.5104463194821391
Madhya Pradesh,Ujjain,2025-08,1.2212508776727844
Madhya Pradesh,Ujjain,2025-09,0.8044666799199085
Madhya Pradesh,Ujjain,2025-10,-1.160530174078985
Madhya Pradesh,Ujjain,2025-11,-0.2073087692785016
Madhya Pradesh,Ujjain,2025-12,0.20827621480197184
Madhya Pradesh,Umaria,2025-01,-1.36969987157173
Madhya Pradesh,Umaria,2025-02,-0.7602468587176925
Madhya Pradesh,Umaria,2025-03,-0.8005394497377519
Madhya Pradesh,Umaria,2025-04,-0.18831231660633227
Madhya Pradesh,Umaria,2025-05,-0.3584758973146823
Madhya Pradesh,Umaria,2025-06,-0.6789435861072536
Madhya Pradesh,Umaria,2025-07,2.197152506980503
Madhya Pradesh,Umaria,2025-08,1.5464683164859907
Madhya Pradesh,Umaria,2025-09,-0.7476914847023286
Madhya Pradesh,Umaria,2025-10,0.557567530718397
Madhya Pradesh,Umaria,2025-11,0.2328429126634442
Madhya Pradesh,Umaria,2025-12,0.36987819790944443
Madhya Pradesh,Vidisha,2025-01,-2.534813356315903
Madhya Pradesh,Vidisha,2025-02,-0.4754960371106385
Madhya Pradesh,Vidisha,2025-03,0.39525883249960986
Madhya Pradesh,Vidisha,2025-04,1.4488964097095758
Madhya Pradesh,Vidisha,2025-05,0.9595754368157714
Madhya Pradesh,Vidisha,2025-06,-0.6798700312936807
Madhya Pradesh,Vidisha,2025-07,1.25908823801578
Madhya Pradesh,Vidisha,2025-08,-0.03680879460769985
Madhya Pradesh,Vidisha,2025-09,-0.2955935465042239
Madhya Pradesh,Vidisha,2025-10,0.13908014244648673
Madhya Pradesh,Vidisha,2025-11,-0.10485761626085192
Madhya Pradesh,Vidisha,2025-12,-0.07445967739423881
Madhya Pradesh,West Nimar,2025-01,-1.5462444297889582
Madhya Pradesh,West Nimar,2025-02,0.8537806383750023
Madhya Pradesh,West Nimar,2025-03,-0.5102440579712094
Madhya Pradesh,West Nimar,2025-04,0.7795214142186185
Madhya Pradesh,West Nimar,2025-05,-0.533694339283752
Madhya Pradesh,West Nimar,2025-06,0.28049942788771814
Madhya Pradesh,West Nimar,2025-07,2.363718196221478
Madhya Pradesh,West Nimar,2025-08,-0.045581076407870534
Madhya Pradesh,West Nimar,2025-09,0.10350640810532916
Madhya Pradesh,West Nimar,2025-10,-0.5706462977156368
Madhya Pradesh,West Nimar,2025-11,-1.3060567961308909
Madhya Pradesh,West Nimar,2025-12,0.13144091249017578
Maharashtra,Ahilyanagar,2025-11,0.0
Maharashtra,Ahmadnagar,2025-01,2.631848879101767
Maharashtra,Ahmadnagar,2025-02,-0.41088488375819027
Maharashtra,Ahmadnagar,2025-03,-0.12960016339179609
Maharashtra,Ahmadnagar,2025-04,-0.02512753631298456
Maharashtra,Ahmadnagar,2025-05,0.3505278270267044
Maharashtra,Ahmadnagar,2025-06,-0.10976465772599196
Maharashtra,Ahmadnagar,2025-07,0.5421332016757204
Maharashtra,Ahmadnagar,2025-08,0.7073475686711465
Maharashtra,Ahmadnagar,2025-09,-0.3669458026257697
Maharashtra,Ahmadnagar,2025-10,-0.5609205785461177
Maharashtra,Ahmadnagar,2025-11,-1.1503082985927882
Maharashtra,Ahmadnagar,2025-12,-1.478305555521696
Maharashtra,Ahmed Nagar,2025-01,1.1091655196912298
Maharashtra,Ahmed Nagar,2025-02,-0.2289765189111071
Maharashtra,Ahmed Nagar,2025-03,-0.7869968123489891
Maharashtra,Ahmed Nagar,2025-04,0.651485874274469
Maharashtra,Ahmed Nagar,2025-05,0.7963568752782331
Maharashtra,Ahmed Nagar,2025-06,0.6905780491485007
Maharashtra,Ahmed Nagar,2025-07,1.3935264300651788
Maharashtra,Ahmed Nagar,2025-08,0.12503818266619507
Maharashtra,Ahmed Nagar,2025-09,0.30232167596777754
Maharashtra,Ahmed Nagar,2025-10,-0.5252774352858699
Maharashtra,Ahmed Nagar,2025-11,-1.8555663770787691
Maharashtra,Ahmed Nagar,2025-12,-1.6716554634668477
Maharashtra,Akola,2025-01,0.6312099145075639
Maharashtra,Akola,2025-02,-0.05619201031065157
Maharashtra,Akola,2025-03,0.379957297129075
Maharashtra,Akola,2025-04,-0.7276493764907073
Maharashtra,Akola,2025-05,1.4267864374473105
Maharashtra,Akola,2025-06,0.32070055388009006
Maharashtra,Akola,2025-07,2.208983079443736
Maharashtra,Akola,2025-08,-0.31155537832768876
Maharashtra,Akola,2025-09,-1.1750658573309425
Maharashtra,Akola,2025-10,-0.9391967642264107
Maharashtra,Akola,2025-11,-0.9033428092613971
Maharashtra,Akola,2025-12,-0.8546350864599704
Maharashtra,Amravati,2025-01,0.752448865116596
Maharashtra,Amravati,2025-02,0.19508317997458766
Maharashtra,Amravati,2025-03,0.8590300267169829
Maharashtra,Amravati,2025-04,0.4172526897785275
Maharashtra,Amravati,2025-05,1.4825163877912506
Maharashtra,Amravati,2025-06,0.09360716970927939
Maharashtra,Amravati,2025-07,0.8661781523740709
Maharashtra,Amravati,2025-08,0.3948374566855987
Maharashtra,Amravati,2025-09,-0.7773017109986323
Maharashtra,Amravati,2025-10,-0.7880204517993384
Maharashtra,Amravati,2025-11,-1.6136401103224478
Maharashtra,Amravati,2025-12,-1.8819916550264741
Maharashtra,Aurangabad,2025-01,0.795476581899056
Maharashtra,Aurangabad,2025-02,-0.4896120699392654
Maharashtra,Aurangabad,2025-03,0.7924464773887135
Maharashtra,Aurangabad,2025-04,-0.6789105393443429
Maharashtra,Aurangabad,2025-05,2.2066713163665606
Maharashtra,Aurangabad,2025-06,0.700340148754649
Maharashtra,Aurangabad,2025-07,0.5411683550917246
Maharashtra,Aurangabad,2025-08,0.11276920034682576
Maharashtra,Aurangabad,2025-09,-1.1758627142249616
Maharashtra,Aurangabad,2025-10,-0.5229919193056493
Maharashtra,Aurangabad,2025-11,-0.9017236281844843
Maharashtra,Aurangabad,2025-12,-1.3797712088488185
Maharashtra,Beed,2025-01,2.692868011275979
Maharashtra,Beed,2025-02,-0.5808103767944836
Maharashtra,Beed,2025-03,0.08059781352872986
Maharashtra,Beed,2025-04,-0.2889508766885219
Maharashtra,Beed,2025-05,0.8897416196741519
Maharashtra,Beed,2025-06,-0.6679119685622753
Maharashtra,Beed,2025-07,0.7182077534148266
Maharashtra,Beed,2025-08,0.21933394293757427
Maharashtra,Beed,2025-09,-0.6494389114886675
Maharashtra,Beed,2025-10,-0.5216564859134967
Maharashtra,Beed,2025-11,-0.8124030113575303
Maharashtra,Beed,2025-12,-1.079577510026294
Maharashtra,Bhandara,2025-01,1.5056517242341667
Maharashtra,Bhandara,2025-02,-0.09146813796143152
Maharashtra,Bhandara,2025-03,0.16885830312965328
Maharashtra,Bhandara,2025-04,0.9080176137724034
Maharashtra,Bhandara,2025-05,1.6551636772500922
Maharashtra,Bhandara,2025-06,-0.8030834606242313
Maharashtra,Bhandara,2025-07,0.4365737660266589
Maharashtra,Bhandara,2025-08,0.6090551009288966
Maharashtra,Bhandara,2025-09,-0.9665093801059287
Maharashtra,Bhandara,2025-10,-1.3470378109752088
Maharashtra,Bhandara,2025-11,-0.9289390390056711
Maharashtra,Bhandara,2025-12,-1.1462823566693991
Maharashtra,Bid,2025-01,1.857219462365743
Maharashtra,Bid,2025-02,-0.47105147670179204
Maharashtra,Bid,2025-03,0.4218560268607352
Maharashtra,Bid,2025-04,-0.8905314557893259
Maharashtra,Bid,2025-05,1.3379559331131987
Maharashtra,Bid,2025-06,-0.4567792288926006
Maharashtra,Bid,2025-07,1.4539179465628773
Maharashtra,Bid,2025-08,0.1612466597922464
Maharashtra,Bid,2025-09,-0.38987806728701674
Maharashtra,Bid,2025-10,-1.1069721956193856
Maharashtra,Bid,2025-11,-1.0052764765941056
Maharashtra,Bid,2025-12,-0.9117071278105716
Maharashtra,Buldana,2025-01,1.449785589641794
Maharashtra,Buldana,2025-02,0.5459894052563699
Maharashtra,Buldana,2025-03,0.2457919320612864
Maharashtra,Buldana,2025-04,0.5951925842515838
Maharashtra,Buldana,2025-05,1.5870066265838256
Maharashtra,Buldana,2025-06,0.6366087171275726
Maharashtra,Buldana,2025-07,0.38036873107891184
Maharashtra,Buldana,2025-08,-0.8881063784210926
Maharashtra,Buldana,2025-09,-1.2411264777076747
Maharashtra,Buldana,2025-10,-1.3532467432777453
Maharashtra,Buldana,2025-11,-0.8394938583066736
Maharashtra,Buldana,2025-12,-1.1187701282881612
Maharashtra,Buldhana,2025-01,0.44520345353568336
Maharashtra,Buldhana,2025-02,-0.133853336361952
Maharashtra,Buldhana,2025-03,0.5365396870437298
Maharashtra,Buldhana,2025-04,0.13130149696274054
Maharashtra,Buldhana,2025-05,2.0336431761292495
Maharashtra,Buldhana,2025-06,-0.019100599219159037
Maharashtra,Buldhana,2025-07,1.4680752111352249
Maharashtra,Buldhana,2025-08,0.03739722783237577
Maharashtra,Buldhana,2025-09,-1.1759455083216641
Maharashtra,Buldhana,2025-10,-1.3204747357850282
Maharashtra,Buldhana,2025-11,-0.8371885903148985
Maharashtra,Buldhana,2025-12,-1.1655974826363051
Maharashtra,Chandrapur,2025-01,0.692162423651596
Maharashtra,Chandrapur,2025-02,-0.7462723104980762
Maharashtra,Chandrapur,2025-03,0.18341197869193793
Maharashtra,Chandrapur,2025-04,0.7667911679564966
Maharashtra,Chandrapur,2025-05,0.8541370966569084
Maharashtra,Chandrapur,2025-06,-0.5810779100794949
Maharashtra,Chandrapur,2025-07,1.7536902994280954
Maharashtra,Chandrapur,2025-08,1.3055321031867748
Maharashtra,Chandrapur,2025-09,-1.07360029154355
Maharashtra,Chandrapur,2025-10,-1.1810179497933828
Maharashtra,Chandrapur,2025-11,-0.989646373239658
Maharashtra,Chandrapur,2025-12,-0.984110234417641
Maharashtra,Chatrapati Sambhaji Nagar,2025-01,1.3537791803231063
Maharashtra,Chatrapati Sambhaji Nagar,2025-02,-0.18120977797395293
Maharashtra,Chatrapati Sambhaji Nagar,2025-03,0.26536810797760535
Maharashtra,Chatrapati Sambhaji Nagar,2025-04,2.3669111006908206
Maharashtra,Chatrapati Sambhaji Nagar,2025-05,-0.9955576876503238
Maharashtra,Chatrapati Sambhaji Nagar,2025-06,-0.2600176402006985
Maharashtra,Chatrapati Sambhaji Nagar,2025-07,-0.10240191574720738
Maharashtra,Chatrapati Sambhaji Nagar,2025-08,0.6856767065202483
Maharashtra,Chatrapati Sambhaji Nagar,2025-09,-0.43514622292679966
Maharashtra,Chatrapati Sambhaji Nagar,2025-10,-0.4491565095448877
Maharashtra,Chatrapati Sambhaji Nagar,2025-11,-1.0796194073588523
Maharashtra,Chatrapati Sambhaji Nagar,2025-12,-1.168625934109059
Maharashtra,Chhatrapati Sambhajinagar,2025-01,-0.46914352057253117
Maharashtra,Chhatrapati Sambhajinagar,2025-02,-0.18564533594323965
Maharashtra,Chhatrapati Sambhajinagar,2025-03,-0.20920385998879576
